loan_id,customer_id,account_id,loan_type,principle,interest,term_months,status,start_date,end_date
326,13383,64253,,354951.67,14.6,49,Closed,2025-05-16,2029-06-09
327,42575,44416,Car,398236.81,11.27,0,Active,2026-04-24 19:18:46.871131,2026-11-02
328,34025,40664,Car,474029.49,12.46,50,Closed,2027-01-30 19:18:46.871131,2025-10-04 19:18:46.871131
329,49741,60342,Home,-1000.0,11.03,0,Active,2023-05-07,2025-08-20
330,17704,11437,Home,408147.42,-5.0,42,Closed,2024-10-08,2025-06-01 19:18:46.871131
331,44032,65777,Personal,336166.04,11.41,44,Closed,2025-07-21,2025-12-20
332,18738,59701,Car,0.0,-5.0,54,Closed,2023-11-06,2024-03-04
333,15060,30487,Home,0.0,7.17,55,Closed,2025-02-24,2027-05-16
334,32825,51247,Car,440791.34,12.95,52,Closed,2025-03-07,2029-01-16
335,3578,35140,Home,307592.64,11.9,56,Closed,2027-06-03 19:18:46.871131,2027-07-14
336,14977,67296,Home,395976.65,10.74,33,Closed,2025-05-18,2025-12-04 19:18:46.871131
337,3089,29453,Car,309649.38,13.61,56,Active,2023-03-11,2024-08-01
338,10426,56200,Personal,127356.79,10.43,59,Closed,2024-05-27,2025-04-12 19:18:46.871131
339,15386,69083,Personal,350516.41,13.97,0,Active,2024-07-20,2028-02-10
340,27797,28794,Home,411999.34,10.12,13,Active,2025-07-24,2025-03-30 19:18:46.871131
341,31599,54032,Personal,113016.23,5.76,34,Active,2025-08-19,2029-02-03
342,47735,38445,Car,293717.01,-5.0,51,Active,2025-08-08,2026-01-29
343,44779,7183,Personal,271516.04,9.66,20,Closed,2023-07-05,2027-07-04
344,6603,61724,,162919.8,7.82,0,Active,2024-12-25,2027-03-23
345,47170,54026,Home,0.0,-5.0,31,Closed,2024-02-24,2027-02-05
346,13331,393,Personal,431931.03,-5.0,53,Closed,2026-01-01,2029-01-03
347,25456,40353,Home,176522.13,9.36,16,Closed,2026-12-10 19:18:46.871131,2029-12-25
348,30004,69511,Personal,42887.24,14.89,26,Closed,2026-01-06,2029-06-22
349,44889,62537,Personal,296523.43,7.75,47,Active,2025-08-11,2027-01-17
350,29393,12976,Car,66476.2,7.01,34,Closed,2024-01-13,2024-09-12
351,11664,68919,Personal,396606.6,12.17,51,Closed,2023-06-14,2025-09-27
352,33818,9334,Home,121452.55,10.73,59,Active,2026-01-14,2028-11-23
353,1341,33671,Personal,180235.03,13.79,0,Closed,2026-09-13 19:18:46.871131,2028-08-18
354,2695,45070,Personal,188823.19,-5.0,55,Active,2026-12-10 19:18:46.871131,2025-07-19 19:18:46.871131
355,40139,36269,Home,111417.04,-5.0,53,Active,2027-05-15 19:18:46.871131,2025-05-20 19:18:46.871131
356,25415,51041,Home,247662.55,6.14,0,Active,2024-09-02,2025-05-16 19:18:46.871131
357,3353,56801,Home,40843.58,-5.0,0,Active,2025-06-27,2025-12-15
358,44794,66030,Home,0.0,10.76,41,Closed,2025-12-13,2027-10-31
359,48199,7229,,0.0,12.48,49,Active,2023-07-28,2025-10-09 19:18:46.871131
360,2673,33527,Home,340210.55,10.46,57,Closed,2024-03-23,2025-04-16 19:18:46.871131
361,15238,51842,Car,487854.54,7.27,13,Active,2025-03-08,2026-05-04
362,34585,31513,Home,73118.97,9.05,34,Active,2024-06-13,2025-08-29 19:18:46.871131
363,38997,50291,Home,125687.95,5.18,0,Closed,2023-08-15,2025-06-05
364,37558,55932,Personal,0.0,6.77,0,Active,2027-03-21 19:18:46.871131,2027-04-04
365,9765,49737,,241394.52,10.25,43,Active,2026-10-11 19:18:46.871131,2025-03-10 19:18:46.871131
366,32974,47635,Home,241392.38,13.8,0,Closed,2024-04-01,2025-11-13
367,35644,27128,Personal,294033.52,9.89,12,Closed,2023-03-01,2025-07-11 19:18:46.871131
368,12080,61528,Personal,464445.31,14.81,0,Closed,2025-04-21,2027-04-16
369,24919,191,,-1000.0,-5.0,19,Active,2027-01-24 19:18:46.871131,2025-04-30
370,29881,21391,Home,68983.32,14.77,0,Closed,2023-11-06,2024-03-07
371,34815,53617,Home,436617.23,8.78,0,Active,2023-08-28,2025-12-03
372,13018,39952,Personal,482469.67,9.01,53,Active,2027-05-21 19:18:46.871131,2029-05-12
373,42452,33318,Car,182592.34,8.35,13,Closed,2026-04-17 19:18:46.871131,2025-08-20 19:18:46.871131
374,28211,54758,Personal,258089.25,-5.0,38,Closed,2026-04-19 19:18:46.871131,2027-12-01
375,15980,17615,,475660.82,13.46,14,Closed,2026-03-29 19:18:46.871131,2027-05-19
376,288,69449,Home,134769.34,14.33,29,Closed,2024-10-02,2028-08-02
377,12319,24642,Car,-1000.0,-5.0,15,Active,2023-07-22,2026-01-03
378,45694,25954,Home,0.0,7.11,0,Active,2025-12-18,2029-04-05
379,3240,57571,Car,100606.89,14.3,12,Active,2025-08-07,2029-04-07
380,41913,26583,Car,55785.48,14.39,30,Closed,2024-01-11,2025-02-18 19:18:46.871131
381,49675,62556,,-1000.0,14.78,25,Active,2027-06-24 19:18:46.871131,2025-03-22 19:18:46.871131
382,13772,57932,Home,351686.64,7.11,58,Closed,2024-07-22,2027-06-24
383,31711,53823,Home,415533.77,6.72,23,Active,2024-04-29,2028-02-12
384,6882,69627,Home,273220.49,14.56,49,Closed,2024-06-14,2025-01-12 19:18:46.871131
385,16008,8288,Personal,-1000.0,7.21,49,Closed,2025-04-11,2028-04-24
386,30931,64352,Car,491506.15,5.61,60,Active,2023-08-21,2025-04-27 19:18:46.871131
387,14870,63957,Car,0.0,-5.0,15,Active,2026-08-03 19:18:46.871131,2027-01-05
388,34874,55315,Home,73955.65,7.03,23,Active,2025-10-06,2026-04-10
389,3175,20741,Personal,351054.71,11.72,52,Closed,2026-05-24 19:18:46.871131,2026-02-15
390,33381,3524,Car,85127.51,-5.0,39,Active,2023-07-02,2024-05-12
391,31052,53295,Personal,333984.2,-5.0,60,Active,2026-03-14 19:18:46.871131,2025-08-08
392,43866,44218,Personal,497927.69,12.51,0,Active,2025-01-20,2027-12-22
393,24289,63841,,205088.46,5.18,36,Closed,2025-01-03,2028-08-07
394,22018,4993,Personal,150621.49,13.69,23,Active,2023-09-29,2027-05-06
395,9950,68094,Home,217706.03,5.77,58,Closed,2026-03-12 19:18:46.871131,2026-07-05
396,44752,7437,Home,19562.52,12.57,0,Active,2024-06-26,2025-05-18 19:18:46.871131
397,9864,5857,Car,94091.0,5.95,44,Active,2023-07-14,2024-06-28
398,49887,42014,Home,-1000.0,13.65,17,Active,2025-07-02,2025-05-23 19:18:46.871131
399,10370,48437,Car,353571.92,13.33,0,Closed,2026-02-19 19:18:46.871131,2026-02-15 19:18:46.871131
400,2573,2404,Car,17194.73,7.03,56,Active,2023-12-20,2026-02-15
401,35880,30794,Personal,243494.08,11.78,34,Closed,2023-11-27,2027-07-07
402,45973,51606,Car,358562.12,14.49,30,Closed,2026-07-20 19:18:46.871131,2026-12-03
403,41713,30101,Home,296168.4,6.2,16,Active,2023-11-07,2027-09-05
404,21728,8984,,73930.58,13.6,49,Closed,2023-05-11,2024-06-08
405,11118,69485,Home,0.0,-5.0,33,Closed,2024-07-15,2028-01-21
406,48229,32672,Personal,122012.39,12.87,0,Active,2026-05-26 19:18:46.871131,2027-01-15
407,24995,58251,Car,0.0,5.78,20,Active,2023-08-22,2025-08-09
408,3923,1686,Personal,311552.72,12.0,23,Active,2024-08-06,2025-06-02
409,46842,8497,Car,0.0,8.1,0,Active,2025-11-05,2028-05-23
410,17632,3235,Personal,327487.59,14.18,43,Closed,2025-07-26,2024-12-13 19:18:46.871131
411,45668,55026,Personal,31280.58,12.77,46,Closed,2023-09-12,2024-09-19
412,42883,68366,,345177.53,-5.0,48,Closed,2024-07-31,2025-10-07 19:18:46.871131
413,7628,52103,,425196.93,-5.0,0,Active,2026-09-30 19:18:46.871131,2025-12-01
414,47161,2591,,249035.85,14.99,18,Closed,2025-07-19,2025-12-11 19:18:46.871131
415,652,64405,Personal,492173.22,7.7,46,Closed,2023-09-23,2026-07-02
416,10341,42072,Car,186123.71,5.93,53,Closed,2023-08-19,2023-11-27
417,33872,47786,Personal,27178.67,-5.0,52,Active,2025-11-25,2027-03-18
418,39841,60723,,72626.45,8.34,15,Active,2023-05-17,2027-01-15
419,40843,16354,Home,364447.2,-5.0,56,Active,2024-10-08,2025-09-19 19:18:46.871131
420,42100,20770,Personal,-1000.0,14.6,52,Closed,2026-01-20,2025-09-09 19:18:46.871131
421,41767,53620,Car,488603.43,6.2,0,Closed,2025-12-17,2025-10-29 19:18:46.871131
422,14843,20212,Home,86035.65,10.86,40,Closed,2025-07-10,2025-01-20 19:18:46.871131
423,27831,2646,Home,-1000.0,7.36,37,Active,2024-02-26,2026-06-16
424,37032,2411,,39421.82,12.22,23,Active,2024-04-05,2025-04-13
425,8322,34920,Personal,-1000.0,5.68,50,Active,2027-02-28 19:18:46.871131,2027-07-06
426,42656,36723,Home,0.0,9.47,32,Closed,2026-04-10 19:18:46.871131,2025-11-09 19:18:46.871131
427,11685,12929,Car,207089.9,7.6,50,Active,2023-11-26,2027-12-11
428,48766,13664,Car,262084.36,7.95,16,Closed,2025-02-19,2027-01-01
429,19897,13719,,0.0,11.08,14,Active,2026-12-08 19:18:46.871131,2024-12-07
430,9991,62598,,240901.1,14.39,27,Closed,2025-01-18,2025-11-04
431,403,47529,,154324.7,8.65,0,Closed,2024-04-20,2024-11-11 19:18:46.871131
432,40524,65993,Car,80482.36,5.16,46,Closed,2023-11-21,2024-05-12
433,12233,29910,,497796.58,-5.0,20,Active,2023-11-05,2027-02-07
434,21612,39993,Car,245763.6,12.22,0,Active,2024-11-13,2026-06-12
435,2308,5766,Home,151374.32,10.05,50,Active,2023-10-16,2027-08-12
436,6318,20322,Home,67877.45,-5.0,34,Active,2025-06-28,2028-02-19
437,5104,10871,,224671.26,7.82,41,Closed,2025-04-04,2025-04-30 19:18:46.871131
438,2099,6787,Car,-1000.0,6.17,47,Closed,2024-06-13,2027-04-12
439,6464,26325,Personal,381210.37,7.68,35,Active,2024-05-05,2026-12-20
440,23011,68238,Car,256237.71,12.31,13,Closed,2027-05-29 19:18:46.871131,2029-05-06
441,13499,7278,Personal,147262.34,14.14,0,Closed,2023-08-21,2026-10-14
442,12214,3654,Personal,101881.78,14.94,36,Active,2026-02-05,2025-08-06 19:18:46.871131
443,36016,28246,,377684.45,11.36,57,Active,2025-04-17,2027-02-22
444,39032,6021,Car,276678.66,-5.0,35,Active,2023-06-09,2023-10-21
445,37259,17320,Personal,449180.82,8.63,0,Closed,2024-06-08,2024-11-22 19:18:46.871131
446,40274,55868,Personal,261153.57,11.19,58,Active,2024-01-11,2026-03-30
447,39055,65940,Car,204998.14,6.99,53,Active,2024-09-22,2028-08-05
448,45869,49596,Home,232317.91,6.44,20,Closed,2024-08-20,2027-12-27
449,37554,56696,,0.0,14.1,55,Closed,2024-06-27,2025-06-25
450,37874,62901,,165837.88,10.64,51,Closed,2025-01-28,2028-08-05
451,22106,47383,Home,18154.24,7.04,16,Closed,2025-08-27,2026-02-23
452,4994,4757,Personal,446114.73,13.13,56,Closed,2024-08-15,2025-10-12
453,33598,38931,,311384.55,10.31,48,Closed,2024-04-03,2024-12-30
454,21125,36334,,397302.78,-5.0,20,Active,2024-07-18,2027-02-23
455,46239,59788,Personal,104105.05,-5.0,0,Closed,2024-03-03,2028-01-24
456,47522,1819,Home,104742.31,-5.0,14,Closed,2025-09-06,2026-06-07
457,34904,24302,Personal,350947.8,10.83,0,Closed,2024-06-12,2025-11-24 19:18:46.871131
458,7077,6673,Car,-1000.0,5.13,49,Active,2026-10-15 19:18:46.871131,2028-06-22
459,20697,48709,Car,266459.21,8.91,39,Active,2023-04-07,2024-05-13
460,40554,56620,Home,246231.3,8.9,0,Closed,2024-02-26,2024-09-11
461,11,40532,Personal,183146.18,14.22,14,Active,2025-09-15,2027-05-11
462,6847,9159,Car,435551.11,12.32,27,Active,2026-03-07 19:18:46.871131,2025-03-04
463,48803,67595,Home,0.0,6.98,43,Closed,2025-07-24,2027-10-24
464,27365,4416,Home,273981.88,7.91,14,Active,2026-05-05 19:18:46.871131,2025-12-29 19:18:46.871131
465,6058,392,Personal,324504.11,-5.0,44,Closed,2025-08-17,2026-01-04 19:18:46.871131
466,4686,24142,Personal,400288.53,11.95,18,Active,2026-04-03 19:18:46.871131,2026-08-19
467,11383,4573,Car,287551.79,13.0,37,Active,2024-08-17,2025-04-30
468,32301,17426,Home,108708.77,9.38,19,Active,2023-04-04,2025-12-25 19:18:46.871131
469,43906,8241,Car,-1000.0,10.43,45,Active,2024-05-12,2026-03-11
470,9387,63468,,183197.43,13.74,34,Active,2027-01-21 19:18:46.871131,2026-10-29
471,21866,63491,Personal,413098.18,10.6,29,Active,2023-09-25,2025-05-19 19:18:46.871131
472,34612,51190,Personal,482282.28,12.46,14,Closed,2025-03-14,2028-08-24
473,28818,67342,Personal,0.0,10.08,40,Closed,2027-01-24 19:18:46.871131,2027-04-24
474,49525,16599,Car,250781.62,12.07,53,Closed,2027-04-08 19:18:46.871131,2025-06-25
475,9683,7687,Home,292246.74,12.12,37,Closed,2025-11-03,2027-11-09
476,21991,59056,Car,197459.93,7.67,51,Active,2023-12-06,2025-06-08
477,32956,48240,Home,70700.51,14.62,39,Closed,2026-01-06,2024-10-22 19:18:46.871131
478,47787,59411,Home,358805.95,-5.0,0,Active,2024-07-18,2025-12-30
479,28080,38993,Home,119302.52,13.06,25,Active,2026-01-06,2026-06-27
480,7609,7611,Personal,432976.32,5.2,37,Active,2024-07-18,2025-09-19
481,14089,54642,Car,419315.65,9.57,56,Closed,2023-07-07,2025-03-17 19:18:46.871131
482,25991,40541,Car,-1000.0,-5.0,16,Active,2024-05-15,2028-03-18
483,49358,47711,Personal,301483.15,13.48,18,Active,2024-09-11,2028-06-04
484,9654,10864,,0.0,11.61,0,Active,2026-01-16,2028-05-20
485,39928,56812,,248489.76,-5.0,0,Active,2024-08-25,2026-03-28
486,27358,36891,Home,0.0,7.63,41,Active,2026-01-24,2029-05-12
487,23477,65609,,405282.58,9.3,47,Closed,2023-05-27,2026-10-05
488,14016,44374,Home,42736.84,14.86,48,Closed,2023-08-11,2024-01-14
489,36056,45952,Home,216327.59,-5.0,45,Closed,2024-11-20,2028-06-08
490,1586,63398,Car,-1000.0,5.62,0,Closed,2024-06-06,2024-11-15 19:18:46.871131
491,36860,27438,Home,481099.51,-5.0,0,Active,2024-03-08,2025-04-29
492,37114,47671,Home,355049.74,14.15,23,Active,2025-12-18,2029-06-27
493,9736,49596,Car,422567.94,6.66,35,Active,2024-01-15,2027-08-30
494,8502,65280,Car,260750.46,-5.0,35,Active,2025-07-20,2026-04-15
495,2232,23178,Car,303747.68,5.68,60,Active,2023-10-09,2024-10-26
496,6084,21598,Personal,490828.93,10.52,26,Active,2025-03-25,2026-02-10 19:18:46.871131
497,1383,45799,Car,148661.98,-5.0,31,Active,2023-12-11,2026-09-26
498,6390,33596,Car,15268.14,14.79,12,Active,2025-10-13,2029-07-03
499,36236,17770,Car,29462.67,-5.0,52,Closed,2024-06-11,2027-01-13
500,577,5348,Home,269502.29,10.99,49,Active,2025-01-24,2024-11-19 19:18:46.871131
501,26525,33715,,369887.78,6.83,14,Closed,2026-02-24 19:18:46.871131,2028-07-04
502,40859,11840,Car,81630.3,10.01,29,Active,2023-08-09,2024-08-10
503,27943,44561,Home,0.0,12.67,37,Active,2024-04-17,2027-02-23
504,12469,43499,Personal,27078.36,10.89,50,Closed,2023-04-26,2025-08-09 19:18:46.871131
505,39730,20695,Home,193138.68,5.54,53,Active,2023-05-20,2027-04-27
506,10791,19391,Personal,111014.67,10.89,26,Active,2025-07-27,2026-11-14
507,5594,57312,,63885.38,11.07,16,Closed,2025-01-26,2025-10-18 19:18:46.871131
508,21918,55323,Car,184932.71,13.39,19,Closed,2023-08-23,2027-09-26
509,42600,5999,Personal,400025.5,13.25,0,Closed,2025-12-11,2026-11-10
510,6082,8312,Home,452500.01,9.19,20,Active,2026-05-22 19:18:46.871131,2026-07-25
511,22490,45738,,180158.42,12.57,0,Closed,2024-12-11,2025-01-15 19:18:46.871131
512,32162,49525,Home,-1000.0,7.68,0,Active,2023-07-06,2026-01-17
513,42681,16210,Car,280061.2,12.48,55,Active,2024-05-04,2027-07-30
514,33218,20370,Home,99109.55,14.03,37,Closed,2026-07-12 19:18:46.871131,2026-03-30
515,19565,38631,Car,-1000.0,-5.0,51,Active,2026-09-04 19:18:46.871131,2025-02-23
516,11018,27787,Car,234428.06,11.86,14,Closed,2023-04-14,2025-05-16
517,10593,30060,Home,0.0,8.86,49,Closed,2024-07-21,2025-08-24
518,26493,41719,Home,337552.43,-5.0,40,Closed,2025-04-23,2026-10-10
519,48578,25305,Car,-1000.0,-5.0,34,Closed,2027-03-02 19:18:46.871131,2027-08-11
520,32568,67131,Personal,450839.39,-5.0,40,Closed,2024-03-02,2028-01-15
521,17,42165,,366100.47,5.12,22,Closed,2024-08-12,2026-06-04
522,29130,5537,Car,0.0,8.72,28,Active,2024-04-14,2025-12-16
523,29606,68716,Home,-1000.0,6.86,0,Active,2024-09-12,2025-04-20 19:18:46.871131
524,32223,35975,Home,78092.84,-5.0,43,Active,2025-12-13,2027-08-26
525,46649,31676,Personal,489116.46,-5.0,15,Active,2025-01-17,2028-01-16
526,12885,40334,Car,408437.61,14.28,23,Active,2024-06-27,2026-07-16
527,47169,50529,Personal,34131.41,6.79,0,Active,2027-06-30 19:18:46.871131,2026-08-16
528,8858,51428,,-1000.0,13.83,33,Closed,2023-11-25,2025-12-12
529,19212,2020,,431871.19,-5.0,16,Closed,2027-01-07 19:18:46.871131,2027-09-06
530,13116,68026,Car,382951.61,-5.0,50,Closed,2023-08-16,2025-07-03 19:18:46.871131
531,21442,13014,,-1000.0,13.88,41,Active,2026-07-01 19:18:46.871131,2025-09-18
532,11978,64352,Home,0.0,8.94,14,Closed,2025-01-01,2027-12-08
533,3828,65877,Home,435720.64,10.78,0,Closed,2026-12-05 19:18:46.871131,2024-09-25
534,39227,27415,Home,451274.02,11.06,0,Active,2024-12-29,2026-01-23
535,6417,24481,Home,137237.23,9.74,0,Closed,2023-10-02,2024-07-05
536,10832,65496,Personal,407279.69,14.94,53,Closed,2024-05-19,2025-06-21 19:18:46.871131
537,42374,22894,Personal,19944.17,11.32,13,Closed,2025-10-29,2028-06-30
538,37566,24682,,407880.87,10.75,52,Closed,2025-11-11,2029-05-03
539,41006,37247,Home,287606.42,-5.0,51,Active,2024-03-19,2026-04-27
540,10156,22855,Personal,390420.12,7.94,0,Active,2024-10-27,2025-08-22
541,21092,66656,,-1000.0,-5.0,12,Closed,2025-08-08,2026-07-07
542,44020,5301,Car,80797.31,12.24,0,Active,2025-04-09,2026-11-05
543,43053,66256,,49914.81,5.99,0,Active,2025-02-22,2027-01-25
544,15922,61509,,94350.79,10.69,28,Closed,2024-07-01,2028-04-19
545,43090,49622,Home,126977.26,10.93,40,Active,2024-07-08,2025-07-24 19:18:46.871131
546,6069,66495,,488481.06,-5.0,48,Closed,2024-10-29,2025-02-06
547,12450,45902,,0.0,11.92,0,Closed,2027-02-03 19:18:46.871131,2025-04-13 19:18:46.871131
548,2296,3777,,383246.98,7.17,53,Active,2024-03-17,2026-11-24
549,21067,69981,,186785.38,8.09,26,Active,2024-01-08,2027-02-05
550,23048,16584,Personal,291042.47,13.88,0,Active,2025-02-28,2027-11-19
551,46096,4160,Home,386591.25,12.23,15,Active,2023-05-28,2023-11-24
552,48720,22131,,0.0,-5.0,55,Active,2024-10-20,2026-10-08
553,17770,58917,Car,400261.71,8.02,0,Closed,2025-06-10,2025-02-21 19:18:46.871131
554,39462,40064,,141990.52,5.95,28,Active,2024-11-02,2027-07-08
555,17150,45853,Car,425574.75,12.55,37,Active,2023-07-27,2024-08-03
556,44122,50143,Home,-1000.0,9.17,0,Active,2024-04-16,2026-01-10 19:18:46.871131
557,47776,43340,,338087.5,12.42,0,Active,2025-01-02,2026-11-07
558,24209,19789,Car,-1000.0,11.53,58,Active,2026-10-03 19:18:46.871131,2029-06-09
559,43981,60974,Personal,306996.11,-5.0,0,Closed,2025-12-29,2028-11-12
560,17061,2079,Personal,32189.21,12.03,17,Closed,2026-02-08,2029-09-27
561,49137,66818,Car,-1000.0,9.97,18,Active,2026-05-06 19:18:46.871131,2028-07-30
562,39756,9295,Home,0.0,9.47,24,Closed,2024-04-11,2026-08-31
563,14313,24988,Car,-1000.0,-5.0,21,Active,2025-11-24,2024-10-21 19:18:46.871131
564,17585,666,Home,0.0,13.65,0,Active,2024-02-14,2027-01-22
565,9360,13438,Personal,24710.3,14.95,32,Closed,2023-08-30,2023-12-25
566,44364,31132,Personal,41326.34,7.81,51,Closed,2024-07-28,2025-04-18
567,16811,63605,Home,29039.62,6.92,32,Active,2025-10-14,2025-12-24 19:18:46.871131
568,29730,45414,Home,171870.58,8.08,32,Active,2024-06-08,2026-08-31
569,15949,25310,,183651.33,-5.0,49,Closed,2024-10-08,2024-10-31 19:18:46.871131
570,24948,64911,Car,0.0,10.38,50,Active,2024-05-26,2026-09-10
571,7185,68187,Car,263474.77,12.95,0,Active,2024-08-23,2026-08-09
572,47419,47031,Car,57324.94,9.42,19,Active,2023-06-02,2025-12-15
573,7191,33629,Car,153044.71,9.24,0,Active,2025-10-12,2026-07-18
574,11399,1667,Car,365939.35,13.07,23,Closed,2023-12-27,2025-07-31
575,27217,41546,Car,31149.51,9.92,24,Closed,2023-07-19,2026-07-18
576,20347,18118,Car,31129.68,-5.0,34,Active,2024-04-22,2027-01-02
577,49642,37436,Car,0.0,5.59,0,Active,2025-11-10,2029-12-09
578,1000,67511,Personal,380361.44,12.27,42,Active,2025-11-02,2026-12-24
579,15711,28186,Home,64207.16,14.23,0,Closed,2025-03-20,2026-01-22
580,24950,33226,Car,21691.24,8.77,21,Closed,2023-07-10,2025-02-06 19:18:46.871131
581,43185,40710,Car,161124.18,9.79,18,Active,2023-07-25,2025-10-22
582,30561,9780,Home,217855.93,11.9,48,Active,2023-04-03,2026-06-23
583,21645,34749,,221860.5,-5.0,31,Closed,2024-12-13,2024-11-09 19:18:46.871131
584,5824,5417,Car,484775.44,9.82,32,Active,2023-09-21,2025-07-13
585,48875,60678,,295530.85,9.91,0,Closed,2023-02-21,2027-02-04
586,9047,34644,Car,0.0,8.89,44,Closed,2025-04-19,2024-10-12 19:18:46.871131
587,5832,39611,Home,105824.88,12.32,58,Active,2025-12-14,2028-04-25
588,27569,4774,Home,214687.11,14.52,53,Active,2024-12-18,2025-02-21 19:18:46.871131
589,49189,59680,Car,131725.24,5.9,56,Closed,2025-06-30,2028-06-08
590,29029,57275,Personal,130170.29,11.53,0,Active,2024-01-21,2027-12-08
591,41662,24777,Home,97915.87,9.09,44,Active,2023-07-08,2025-08-31 19:18:46.871131
592,38489,52028,Home,248085.34,14.89,55,Active,2023-07-03,2025-11-01 19:18:46.871131
593,40121,58591,Car,-1000.0,10.75,36,Closed,2024-06-03,2027-06-19
594,35802,3740,Home,0.0,-5.0,41,Closed,2026-01-21,2028-05-02
595,24752,53841,Car,97560.4,9.29,16,Active,2023-04-08,2024-07-04
596,13718,3927,Personal,359678.92,8.24,24,Active,2024-11-09,2027-12-22
597,46218,39181,Personal,-1000.0,12.96,17,Closed,2026-01-01,2027-04-09
598,42050,35662,Home,123893.4,6.58,56,Active,2023-07-15,2024-10-30 19:18:46.871131
599,7687,29479,Car,126661.93,8.17,50,Closed,2026-10-23 19:18:46.871131,2025-06-19
600,2478,22405,,159213.93,12.17,52,Closed,2024-09-25,2027-03-26
601,25804,57444,Personal,60257.43,13.99,27,Closed,2023-03-17,2026-07-14
602,14629,5320,Home,168241.38,14.18,0,Closed,2024-02-23,2025-08-19 19:18:46.871131
603,3608,15545,,0.0,11.19,47,Active,2026-07-27 19:18:46.871131,2027-01-01
604,41115,50502,Personal,125507.97,12.02,20,Closed,2025-12-21,2026-12-08
605,40431,59668,Car,-1000.0,8.8,54,Closed,2024-09-20,2026-10-06
606,11971,51826,,138715.37,9.46,52,Active,2025-11-07,2028-01-28
607,6202,43077,Home,43996.06,14.71,14,Active,2026-02-13,2027-07-30
608,9210,30735,Car,234158.33,5.16,24,Closed,2026-11-29 19:18:46.871131,2025-05-17
609,36216,51331,,392098.1,12.19,46,Closed,2023-11-19,2024-11-22
610,34278,52136,Car,-1000.0,9.21,0,Closed,2026-07-30 19:18:46.871131,2028-05-10
611,43757,41037,Home,427213.63,9.63,59,Closed,2026-08-16 19:18:46.871131,2025-10-17
612,45539,8674,Personal,402543.18,7.92,51,Closed,2025-09-27,2028-02-13
613,38983,16930,Personal,41641.01,12.58,59,Active,2024-10-11,2025-07-22 19:18:46.871131
614,39417,2672,Personal,368437.86,-5.0,17,Active,2025-07-03,2025-11-30
615,18930,13785,Personal,421961.37,7.81,35,Closed,2024-03-15,2025-02-09 19:18:46.871131
616,39568,42018,Car,341172.25,7.96,47,Closed,2025-05-30,2025-01-22 19:18:46.871131
617,31748,61483,,406352.05,7.41,0,Closed,2025-01-12,2025-12-01 19:18:46.871131
618,7869,46599,Home,311594.4,8.4,0,Active,2025-06-12,2028-12-28
619,24041,55784,,43362.56,-5.0,29,Active,2024-09-26,2027-11-02
620,8078,50564,Car,-1000.0,14.58,0,Closed,2024-03-03,2028-03-15
