account_id,customer_id,branch_id,account_type,balance,open_date,status
492,2440,29,Random,2418.25,2024-09-09,Mature
493,14906,12,Savings,25563.63,2021-12-10,Inactive
494,11781,39,Current,26086.17,2028-07-29 19:18:46.871131,Active
495,46732,31,Loan,50359.15,2022-11-17,Active
496,766,46,Savings,68154.05,2024-12-13,Mature
497,44914,8,FD,50716.35,2023-10-10,Active
498,16406,34,Current,16272.67,2021-04-14,Inactive
499,40945,3,Checking,23018.85,2023-08-14,Active
500,1200,24,FD,83773.81,2021-06-02,Active
501,6922,11,Current,69464.51,2021-08-28,Mature
502,15166,11,Savings,79094.66,2021-10-25,Active
503,24200,47,Current,95681.7,2022-10-17,Inactive
504,43560,50,Savings,82748.37,2022-09-09,Active
505,2314,14,Savings,40029.83,2024-11-04,Active
506,23310,20,Checking,56800.59,2025-06-06,Blocked
507,43461,23,Current,48438.25,2024-09-21,Mature
508,45121,29,Savings,38887.74,2021-04-22,Mature
509,49789,33,Checking,45066.8,2024-06-18,Active
510,32161,16,Savings,89274.23,2023-03-31,Active
511,12066,14,Current,59075.22,2025-02-11,Active
512,7849,49,Current,29359.73,2028-08-27 19:18:46.871131,Mature
513,23958,15,FD,77098.33,2022-02-16,Mature
514,1522,33,Savings,36832.91,2028-07-21 19:18:46.871131,Inactive
515,12100,21,Loan,48934.28,2028-07-19 19:18:46.871131,Active
516,18815,20,FD,90389.49,2024-08-24,Mature
517,31467,49,Savings,23577.28,2022-06-29,Active
518,27692,27,Current,78642.49,2022-11-26,Active
519,4523,7,FD,92167.83,2028-03-23 19:18:46.871131,Inactive
520,30726,43,Checking,98528.54,2025-05-01,Mature
521,34456,15,Random,60062.8,2023-04-29,Blocked
522,11140,44,FD,41094.29,2025-12-21,Mature
523,36923,3,Current,26433.23,2022-08-14,Unknown
524,21083,31,Current,90065.24,2028-08-17 19:18:46.871131,Inactive
525,30938,9,Random,26993.55,2022-08-30,Active
526,8875,4,Random,22587.16,2027-12-20 19:18:46.871131,Closed
527,10095,44,FD,36449.67,2024-04-22,Inactive
528,46439,15,Current,58482.13,2025-06-17,Inactive
529,26294,14,Savings,64442.71,2023-01-04,Active
530,44532,42,FD,83109.24,2022-08-08,Mature
531,28970,6,Savings,41934.03,2021-10-18,Inactive
532,32715,27,Current,2937.98,2022-11-30,Active
533,19962,3,Current,76109.97,2022-05-09,Inactive
534,32480,12,Savings,75884.16,2024-05-28,Mature
535,33483,14,Current,42972.09,2023-01-07,Active
536,45991,42,Current,74792.89,2024-01-18,Active
537,39166,43,Loan,42414.45,2022-12-31,Inactive
538,49157,18,Current,48559.11,2024-08-26,Unknown
539,18630,49,Current,72665.67,2026-01-27,Active
540,8405,49,Current,93815.82,2025-02-11,Inactive
541,5539,38,Savings,35462.34,2025-02-12,Inactive
542,40447,19,FD,71386.41,2027-04-16 19:18:46.871131,Blocked
543,22595,1,Loan,12832.09,2026-04-13 19:18:46.871131,Closed
544,49569,34,Savings,55555.99,2024-05-09,Unknown
545,48617,26,Savings,36854.07,2027-07-30 19:18:46.871131,Mature
546,12144,1,Current,21198.62,2023-07-25,Unknown
547,38147,6,Current,78403.33,2025-01-07,Mature
548,11515,44,FD,8254.04,2024-01-27,Mature
549,9123,38,FD,5284.62,2028-08-25 19:18:46.871131,Mature
550,49632,35,Current,65220.6,2027-12-15 19:18:46.871131,Active
551,16529,39,FD,71410.07,2025-07-08,Active
552,41549,32,Current,44501.1,2023-05-27,Active
553,28781,47,Current,98854.5,2022-08-15,Inactive
554,176,17,Current,13320.98,2022-10-26,Mature
555,17289,30,Current,80077.19,2022-04-05,Mature
556,24376,12,Random,69289.72,2025-11-06,Unknown
557,27757,36,Current,52772.14,2022-01-08,Active
558,16696,23,Loan,23114.26,2021-07-30,Active
559,49783,5,Current,45007.61,2022-02-18,Mature
560,42583,4,Savings,43601.13,2021-06-24,Inactive
561,9687,34,FD,74302.33,2021-08-16,Mature
562,24876,38,Savings,34673.22,2025-08-31,Closed
563,6257,25,Savings,92996.0,2024-10-27,Active
564,45432,43,Savings,54901.66,2024-11-02,Active
565,24873,25,Loan,4919.66,2024-02-17,Inactive
566,17894,1,FD,25376.17,2024-02-23,Blocked
567,28934,22,FD,70945.14,2024-10-24,Closed
568,5342,24,Savings,55510.53,2023-09-15,Inactive
569,13857,16,Loan,17032.09,2022-01-11,Inactive
570,19062,46,FD,99709.48,2025-05-13,Mature
571,33150,24,FD,50014.33,2026-09-15 19:18:46.871131,Active
572,21943,8,Random,15372.18,2022-03-06,Mature
573,43342,25,Savings,8731.97,2025-04-28,Closed
574,48459,9,Random,11571.18,2026-01-23,Active
575,42395,36,FD,19445.81,2024-07-29,Active
576,31287,46,Savings,70792.88,2023-06-23,Unknown
577,37280,17,FD,4559.63,2022-08-13,Blocked
578,3694,10,Loan,1595.87,2021-09-24,Inactive
579,23204,43,Checking,63516.02,2022-04-20,Inactive
580,32226,17,Loan,27093.15,2022-07-04,Inactive
581,9620,15,Loan,1008.35,2021-08-09,Active
582,43349,3,FD,64251.44,2025-08-16,Mature
583,38025,49,Savings,35046.53,2024-10-11,Mature
584,9342,20,FD,58946.67,2022-02-24,Closed
585,20060,49,FD,72738.46,2021-11-02,Active
586,19082,50,Current,27673.27,2025-06-22,Active
587,14647,35,Savings,37945.84,2026-12-23 19:18:46.871131,Mature
588,38254,13,FD,53169.41,2022-01-02,Closed
589,442,45,Current,39531.94,2028-03-13 19:18:46.871131,Inactive
590,9449,48,Savings,17728.45,2022-04-04,Active
591,7900,38,FD,61413.18,2026-12-28 19:18:46.871131,Blocked
592,22524,19,FD,55169.81,2023-03-26,Active
593,27867,8,Savings,58069.58,2023-06-15,Mature
594,19359,45,Savings,37279.88,2025-05-21,Mature
595,434,19,Savings,53143.35,2027-04-28 19:18:46.871131,Mature
596,1147,6,Savings,37365.02,2024-12-02,Mature
597,45710,14,FD,5453.04,2024-12-20,Inactive
598,38718,25,FD,60910.98,2024-12-29,Mature
599,13107,18,Savings,44824.45,2025-06-27,Active
600,31266,17,Savings,34093.72,2021-04-25,Blocked
601,16172,50,Random,11021.79,2022-05-01,Mature
602,35994,10,FD,54649.94,2021-10-03,Active
603,13310,22,Current,58172.42,2024-10-26,Inactive
604,27634,33,FD,59773.28,2025-09-27,Mature
605,33403,49,Savings,47413.37,2021-07-06,Active
606,2187,49,FD,12524.19,2027-12-18 19:18:46.871131,Mature
607,42755,49,Current,94782.42,2023-01-02,Closed
608,22891,19,FD,67052.46,2025-01-29,Inactive
609,15644,47,Random,87664.28,2026-08-06 19:18:46.871131,Blocked
610,48557,32,FD,58256.71,2022-12-24,Mature
611,21801,16,FD,18328.98,2024-05-13,Active
612,34623,43,FD,54010.23,2025-12-13,Active
613,35249,2,Current,86409.3,2026-12-27 19:18:46.871131,Mature
614,32258,36,FD,10409.13,2025-08-08,Blocked
615,4035,6,Loan,81024.4,2026-11-25 19:18:46.871131,Inactive
616,16649,8,Current,29763.47,2027-11-21 19:18:46.871131,Unknown
617,27240,24,Current,10718.57,2022-11-07,Mature
618,48672,37,Current,2708.18,2024-06-24,Active
619,4606,31,FD,76600.64,2021-11-10,Active
620,20527,43,Savings,36064.62,2025-08-05,Mature
621,17359,26,Savings,84568.42,2028-02-10 19:18:46.871131,Active
622,44701,15,Current,50770.96,2027-09-10 19:18:46.871131,Inactive
623,13997,42,Current,46596.09,2025-03-23,Mature
624,21011,25,Random,57725.19,2023-02-06,Inactive
625,954,28,Current,87741.5,2022-06-17,Inactive
626,7060,32,FD,32462.06,2021-11-27,Active
627,11793,37,FD,94648.85,2023-10-18,Active
628,29422,44,Savings,57317.96,2022-10-09,Active
629,26111,4,FD,25083.27,2025-09-27,Inactive
630,1255,18,Current,44724.83,2022-11-13,Active
631,49884,6,Loan,18952.45,2024-12-27,Active
632,16068,33,Loan,66002.23,2026-01-04,Mature
633,10389,31,FD,98754.94,2025-09-25,Active
634,26607,43,Checking,82139.81,2022-02-12,Mature
635,39168,7,FD,61815.19,2023-05-27,Mature
636,45183,10,Savings,64871.98,2021-08-19,Mature
637,10879,33,Savings,76323.77,2025-02-24,Blocked
638,24037,39,Random,12507.46,2024-08-18,Unknown
639,19295,1,Current,69101.35,2025-04-27,Active
640,20720,2,Loan,28044.87,2021-09-25,Mature
641,45187,39,Current,6725.44,2024-11-01,Mature
642,24470,41,FD,18621.66,2027-11-25 19:18:46.871131,Inactive
643,33461,44,FD,63552.72,2025-01-21,Active
644,39078,35,Current,15530.63,2024-05-14,Inactive
645,921,11,FD,68315.21,2021-12-12,Inactive
646,6826,48,FD,88942.0,2022-04-04,Mature
647,40951,37,Savings,88929.89,2023-01-28,Blocked
648,36331,9,Savings,2737.51,2021-10-10,Active
649,42485,45,Checking,21664.05,2025-08-21,Active
650,48507,32,FD,18936.17,2021-04-16,Blocked
651,33295,6,Savings,67072.76,2027-04-06 19:18:46.871131,Active
652,25353,21,FD,95128.78,2024-10-17,Active
653,29316,43,Current,20384.42,2026-02-28 19:18:46.871131,Active
654,3682,10,Loan,87679.28,2025-02-12,Inactive
655,30661,30,Current,88830.28,2025-05-26,Inactive
656,33238,48,FD,18138.12,2025-04-29,Mature
657,18108,24,Savings,73474.01,2022-01-26,Inactive
658,36451,32,Current,80659.68,2025-10-04,Closed
659,4651,39,Savings,72349.94,2021-02-26,Active
660,26594,35,Current,44201.77,2026-06-12 19:18:46.871131,Mature
661,33272,13,Savings,57681.85,2022-08-19,Unknown
662,9298,14,Savings,60464.36,2021-11-26,Inactive
663,25407,24,Savings,12258.16,2027-01-11 19:18:46.871131,Mature
664,26370,50,Random,62672.08,2025-12-26,Mature
665,13408,48,Savings,26197.69,2023-03-04,Active
666,13952,18,FD,46959.88,2023-09-15,Active
667,23963,42,Checking,85764.51,2022-07-19,Mature
668,37761,1,Current,26606.95,2023-08-13,Mature
669,25657,48,FD,73686.3,2025-06-17,Inactive
670,47497,11,Current,86063.78,2022-12-09,Inactive
671,13170,15,Current,97951.79,2024-01-10,Blocked
672,16637,36,FD,17139.61,2025-01-20,Active
673,21119,9,FD,15089.35,2021-10-18,Mature
674,40408,17,FD,88820.41,2023-03-20,Mature
675,48619,16,FD,84048.46,2022-07-28,Active
676,37973,28,Savings,8986.85,2024-10-03,Mature
677,11458,44,FD,28202.41,2023-11-28,Blocked
678,26534,27,Savings,3863.94,2025-07-16,Closed
679,27440,6,Random,75707.09,2022-09-16,Inactive
680,39345,20,Current,25174.4,2023-02-17,Unknown
681,38961,34,Current,9039.95,2023-07-21,Inactive
682,29397,45,Current,36127.43,2024-10-19,Active
683,24746,5,Checking,3217.33,2028-06-16 19:18:46.871131,Active
684,10242,29,Checking,46003.25,2025-04-19,Unknown
685,35528,44,Checking,5720.66,2026-01-22,Blocked
686,4727,10,Checking,91850.46,2027-02-21 19:18:46.871131,Active
687,6311,42,Checking,98685.66,2021-11-03,Active
688,3867,48,Checking,65678.52,2028-11-07 19:18:46.871131,Inactive
689,23577,36,FD,87609.11,2022-11-26,Unknown
690,32000,32,Savings,43282.99,2023-06-20,Active
691,22023,29,FD,12960.96,2024-01-13,Mature
692,46303,24,Savings,47957.37,2027-12-27 19:18:46.871131,Mature
693,16693,28,Savings,42811.79,2025-11-02,Closed
694,38752,2,Savings,16330.55,2022-01-20,Mature
695,9481,28,Savings,3998.93,2021-07-17,Mature
696,22202,1,Current,70110.59,2022-08-07,Mature
697,8687,23,Current,93239.97,2021-11-06,Mature
698,28926,42,Savings,44488.91,2025-12-31,Active
699,2936,43,Savings,28479.51,2024-11-18,Inactive
700,27722,39,FD,60797.68,2024-05-25,Inactive
701,14322,8,Savings,34383.1,2024-11-11,Blocked
702,35474,13,Savings,39233.57,2025-04-21,Unknown
703,12449,32,Savings,3354.24,2021-05-14,Active
704,14138,30,Savings,85282.62,2025-02-20,Active
705,13056,23,FD,57946.23,2024-07-27,Active
706,18307,29,Savings,26126.88,2021-02-25,Inactive
707,25427,6,Savings,44158.92,2022-09-06,Mature
708,37864,28,Savings,70489.35,2021-04-29,Mature
709,4383,13,Savings,73924.67,2024-01-14,Closed
710,36197,23,Current,12029.04,2024-04-03,Mature
711,17260,2,Savings,83523.54,2023-12-11,Unknown
712,17306,20,Current,73919.96,2023-11-04,Inactive
713,26850,36,FD,40853.46,2023-10-10,Mature
714,5597,21,Loan,8178.22,2024-01-05,Inactive
715,19818,29,Current,81553.04,2023-04-25,Closed
716,32886,9,Savings,18724.69,2024-03-08,Mature
717,11345,17,FD,52955.8,2028-08-22 19:18:46.871131,Active
718,41429,16,Savings,67292.59,2025-03-01,Active
719,22946,34,FD,42895.89,2025-04-14,Mature
720,23918,31,Current,75593.66,2023-08-03,Blocked
721,21804,17,FD,37261.55,2026-07-07 19:18:46.871131,Active
722,40988,7,Current,68227.17,2025-07-06,Inactive
723,9429,31,Checking,65079.0,2028-07-10 19:18:46.871131,Mature
724,26374,29,Current,72782.84,2021-02-24,Active
725,20488,29,Current,40199.63,2024-09-16,Inactive
726,40485,21,Savings,95744.96,2021-06-12,Active
727,35030,47,Savings,64640.77,2024-02-11,Inactive
728,204,4,FD,36210.12,2025-01-09,Inactive
729,44658,4,FD,62906.28,2025-05-15,Unknown
730,1015,10,FD,76431.35,2021-10-07,Inactive
731,19520,26,Current,27514.16,2023-06-30,Mature
732,46601,24,Savings,9363.03,2024-06-24,Active
733,16785,6,Current,28394.98,2023-03-26,Mature
734,38894,43,Current,74280.81,2022-01-16,Inactive
735,10382,36,FD,40533.22,2026-04-29 19:18:46.871131,Active
736,2155,40,FD,70647.58,2027-07-25 19:18:46.871131,Active
737,27750,19,Savings,43494.19,2022-06-21,Inactive
738,32198,15,Current,81277.4,2021-10-14,Mature
739,35172,22,Current,4481.82,2025-04-25,Active
740,1523,40,Current,92574.5,2022-08-30,Closed
741,26001,27,Random,24288.43,2021-03-05,Mature
742,49392,25,Savings,87635.62,2027-08-10 19:18:46.871131,Closed
743,2631,23,Savings,59045.68,2022-04-19,Active
744,40974,26,FD,20595.25,2022-07-11,Blocked
745,25041,29,Loan,56923.29,2025-05-15,Active
746,37188,32,FD,89795.74,2025-07-08,Inactive
747,36870,26,FD,87432.44,2022-09-24,Mature
748,42485,38,Current,11990.99,2024-02-17,Closed
749,24429,11,Current,77691.85,2027-01-07 19:18:46.871131,Mature
750,49673,28,Current,6153.04,2026-03-05 19:18:46.871131,Active
751,10027,17,Checking,63884.19,2021-05-22,Inactive
752,19888,1,Current,15712.48,2024-01-03,Active
753,2036,21,Savings,65772.79,2022-07-07,Inactive
754,14277,28,Savings,58086.8,2027-02-25 19:18:46.871131,Mature
755,34749,12,Current,79007.1,2023-08-27,Active
756,357,29,Current,8271.13,2028-05-29 19:18:46.871131,Inactive
757,27026,30,Checking,33123.84,2026-12-07 19:18:46.871131,Inactive
758,36587,17,Current,29617.89,2028-01-30 19:18:46.871131,Inactive
759,26685,33,Checking,66697.74,2023-02-27,Mature
760,44354,34,Loan,69239.51,2023-01-22,Inactive
761,27635,36,FD,99229.0,2024-04-09,Inactive
762,8480,18,Savings,26440.72,2022-01-04,Closed
763,30192,44,Savings,4813.05,2027-01-27 19:18:46.871131,Mature
764,13903,26,Savings,30687.05,2025-08-06,Inactive
765,19306,42,FD,35003.91,2028-06-07 19:18:46.871131,Mature
766,4967,6,Current,24665.64,2024-03-26,Inactive
767,20792,50,Current,73930.1,2028-08-04 19:18:46.871131,Mature
768,3044,18,FD,14547.16,2027-11-22 19:18:46.871131,Inactive
769,7496,18,FD,97365.44,2023-11-23,Unknown
770,32953,32,Checking,76659.35,2021-12-08,Inactive
771,30238,3,FD,2769.93,2025-08-22,Active
772,26051,27,Savings,88190.24,2028-09-28 19:18:46.871131,Active
773,36943,22,FD,32147.45,2023-10-05,Active
774,34351,45,Current,97196.35,2022-07-25,Blocked
775,45486,4,Current,79380.89,2027-01-30 19:18:46.871131,Mature
776,19571,48,Current,82216.02,2021-11-19,Active
777,23,25,FD,64183.46,2028-05-09 19:18:46.871131,Inactive
778,1959,28,FD,62479.03,2022-06-05,Inactive
779,18386,7,Current,30543.2,2027-08-28 19:18:46.871131,Active
780,14682,39,FD,79656.57,2023-09-27,Mature
781,11962,9,Checking,36036.6,2023-07-30,Inactive
782,20269,5,Current,78311.73,2028-01-29 19:18:46.871131,Active
783,37900,41,Current,8677.98,2028-09-29 19:18:46.871131,Unknown
784,2165,37,FD,56654.64,2028-03-01 19:18:46.871131,Closed
785,27611,29,Savings,64145.07,2022-07-01,Inactive
786,41049,26,FD,33426.0,2027-10-18 19:18:46.871131,Active
787,10929,30,Current,16421.25,2022-03-02,Inactive
788,147,42,Current,56210.73,2026-04-16 19:18:46.871131,Active
789,5925,9,FD,8825.96,2026-05-31 19:18:46.871131,Inactive
790,19839,11,Current,1069.89,2022-08-14,Active
791,9661,4,Loan,89487.31,2027-07-22 19:18:46.871131,Mature
792,11989,20,Current,28009.18,2026-01-18,Mature
793,43436,28,Savings,43048.81,2025-10-16,Active
794,22276,40,Loan,16974.79,2025-11-06,Mature
795,18657,26,Savings,19946.93,2026-12-16 19:18:46.871131,Active
796,8918,5,Random,61237.08,2024-02-14,Blocked
797,29482,3,Current,53529.69,2023-04-20,Closed
798,34479,4,FD,22090.27,2026-12-30 19:18:46.871131,Active
799,5585,42,Current,92522.04,2022-10-22,Inactive
800,4086,27,Savings,36035.89,2022-11-06,Mature
801,33608,50,Current,24326.53,2025-10-21,Inactive
802,31573,38,Current,14556.59,2023-11-04,Active
803,16720,17,FD,37497.32,2022-08-29,Active
804,49427,3,Loan,68099.09,2021-11-21,Inactive
805,9263,37,Checking,52518.55,2026-01-13,Mature
806,44282,30,Current,32956.31,2027-08-24 19:18:46.871131,Unknown
807,20818,27,Current,18713.6,2026-06-24 19:18:46.871131,Active
808,38742,44,FD,73726.94,2022-03-17,Mature
809,34684,22,Savings,67955.73,2027-07-06 19:18:46.871131,Unknown
810,3708,45,Checking,77762.0,2024-02-03,Active
811,46316,7,Savings,29690.62,2023-09-25,Closed
812,4711,23,Checking,45204.86,2025-04-03,Inactive
813,12493,42,Savings,96382.32,2022-04-28,Unknown
814,12474,35,Savings,33402.41,2022-01-19,Inactive
815,26214,15,Current,83786.84,2028-08-09 19:18:46.871131,Inactive
816,18257,12,Current,72193.07,2021-03-16,Mature
817,26582,47,FD,78475.64,2023-09-04,Active
818,22510,25,Current,34850.4,2027-08-07 19:18:46.871131,Active
819,47176,28,FD,9053.16,2026-01-26,Mature
820,36653,18,Current,60807.83,2024-04-07,Active
821,17675,40,Savings,42747.58,2021-11-18,Mature
822,29888,8,Current,26824.95,2024-07-30,Active
823,46701,22,Current,27586.91,2022-02-07,Mature
824,27298,33,Current,24360.93,2025-07-21,Active
825,33812,21,Current,14864.77,2024-07-11,Blocked
826,45509,1,FD,49472.79,2025-09-06,Active
827,24143,29,FD,76716.62,2024-11-10,Blocked
828,31424,15,Checking,23168.13,2023-08-02,Active
829,4470,46,FD,83790.57,2028-07-11 19:18:46.871131,Active
830,44915,42,Savings,72002.02,2028-05-18 19:18:46.871131,Mature
831,25518,23,FD,44232.75,2021-11-09,Active
832,14884,40,Current,62295.71,2025-10-03,Active
833,4314,19,Savings,35364.06,2026-03-21 19:18:46.871131,Inactive
834,18424,30,Current,7608.18,2026-01-28,Unknown
835,16211,3,FD,58892.9,2022-11-12,Blocked
836,3172,9,Savings,9522.08,2022-02-28,Inactive
837,5548,49,Current,18970.92,2026-05-21 19:18:46.871131,Active
838,19487,34,Savings,22422.99,2022-12-17,Active
839,25796,26,Loan,36381.3,2023-01-11,Inactive
840,46448,22,Current,4861.62,2024-09-07,Inactive
841,23866,47,FD,90116.06,2023-02-07,Blocked
842,2565,8,Current,50729.53,2023-08-13,Active
843,44535,25,Loan,80355.55,2028-04-22 19:18:46.871131,Inactive
844,23311,4,Savings,12662.35,2023-02-03,Inactive
845,39190,18,FD,86490.61,2026-02-17,Closed
846,20371,8,FD,93611.42,2027-12-15 19:18:46.871131,Active
847,27715,21,Savings,24376.07,2027-03-12 19:18:46.871131,Inactive
848,11702,11,Savings,45462.33,2021-04-16,Inactive
849,30010,13,FD,24100.35,2021-03-26,Blocked
850,36052,5,Savings,91680.76,2026-08-17 19:18:46.871131,Closed
851,41419,5,Savings,3486.91,2023-04-19,Inactive
852,19952,42,Savings,23068.02,2024-10-20,Active
853,351,30,Checking,30579.54,2021-11-07,Blocked
854,2880,1,Checking,51302.3,2024-02-06,Mature
855,44285,38,FD,67632.1,2028-05-31 19:18:46.871131,Active
856,30979,35,Current,82185.67,2026-12-07 19:18:46.871131,Inactive
857,36926,17,Savings,36047.48,2025-08-16,Mature
858,36470,32,Savings,82242.17,2022-04-03,Unknown
859,22898,11,Loan,13286.17,2022-11-09,Active
860,49605,18,FD,22183.16,2023-01-18,Inactive
861,8382,35,FD,7427.69,2024-02-08,Mature
862,35246,14,FD,94715.62,2021-08-23,Inactive
863,27590,3,Current,85252.83,2022-10-14,Active
864,2768,2,Current,17119.15,2024-02-23,Active
865,23483,11,Loan,6354.86,2025-02-22,Active
866,30245,4,FD,83827.69,2024-06-28,Inactive
867,11099,48,Current,96077.92,2023-11-14,Inactive
868,45272,13,Loan,99590.74,2021-04-18,Active
869,40458,37,FD,47063.15,2022-10-13,Active
870,38203,31,Checking,26669.47,2026-06-09 19:18:46.871131,Closed
871,26924,49,Current,85850.61,2025-04-01,Active
872,29070,15,FD,17933.56,2025-02-23,Mature
873,17512,48,Current,42960.8,2027-12-31 19:18:46.871131,Active
874,20923,47,Current,68527.12,2024-02-13,Active
875,12566,31,Checking,75243.18,2026-01-06,Inactive
876,22632,8,Loan,53834.22,2022-04-23,Unknown
877,9972,13,FD,34463.87,2022-02-20,Inactive
878,18962,49,Current,32116.45,2027-11-09 19:18:46.871131,Mature
879,5950,14,Current,43441.12,2023-05-15,Active
880,5857,26,Current,80408.76,2025-01-27,Unknown
881,3107,35,Current,83416.88,2024-04-04,Inactive
882,8629,1,FD,23573.66,2024-11-15,Mature
883,30564,23,Savings,45580.3,2021-07-11,Mature
884,17710,50,FD,15773.39,2021-11-20,Blocked
885,14258,45,FD,10862.09,2023-01-19,Mature
886,36872,40,FD,68751.91,2025-07-16,Active
887,25788,15,Current,39485.42,2028-07-13 19:18:46.871131,Unknown
888,47013,21,Random,66434.56,2021-04-20,Active
889,9237,8,Current,70601.42,2021-08-05,Mature
890,29757,17,Savings,53678.96,2027-06-18 19:18:46.871131,Active
891,9532,33,Current,57753.39,2023-12-27,Active
892,35443,8,FD,82747.05,2022-04-11,Active
893,34403,46,Savings,65634.9,2023-03-08,Inactive
894,40370,32,Random,86833.63,2027-09-13 19:18:46.871131,Inactive
895,16641,34,Current,24536.54,2021-09-06,Mature
896,16611,50,Current,43440.23,2023-11-22,Mature
897,37433,24,Loan,68468.4,2023-06-04,Inactive
898,25373,42,Current,3375.89,2024-11-23,Inactive
899,44428,38,FD,80142.81,2022-09-12,Inactive
900,46096,9,Random,74905.79,2028-10-07 19:18:46.871131,Blocked
901,26702,41,Savings,82507.55,2025-06-12,Inactive
902,20997,44,FD,57738.3,2025-09-10,Inactive
903,34045,8,Current,36059.62,2023-12-02,Inactive
904,31281,46,FD,7734.47,2024-05-13,Active
905,10756,8,Loan,71269.27,2021-04-16,Blocked
