transaction_id,account_id,transaction_date,transaction_type,amount,channel,status,start_date,end_date
292,17396,2025-05-17,Credit,-100.0,ATM,Failed,2025-05-17,2025-05-18
293,1855,2024-10-06,Credit,42554.32,ATM,Success,2024-10-06,2024-10-07
294,66266,2025-11-08,Credit,15880.54,UPI,Success,2025-11-08,2025-11-09
295,53214,2025-06-01,Credit,0.0,ATM,Success,2025-06-01,2025-06-02
296,301,2026-01-25,Debit,35792.31,NetBanking,Success,2026-01-25,2026-01-26
297,21654,2026-06-14 19:18:46.871131,Credit,0.0,NetBanking,Success,2026-06-14 19:18:46.871131,2026-06-15 19:18:46.871131
298,12011,2026-09-12 19:18:46.871131,Debit,25900.78,ATM,Failed,2026-09-12 19:18:46.871131,2026-09-13 19:18:46.871131
299,63830,2026-06-28 19:18:46.871131,Credit,39427.7,UPI,Failed,2026-06-28 19:18:46.871131,2026-06-29 19:18:46.871131
300,67490,2024-12-16,Debit,15976.48,UPI,Failed,2024-12-16,2024-12-17
301,23033,2025-04-23,Debit,45299.96,UPI,Success,2025-04-23,2025-04-24
302,45348,2026-11-07 19:18:46.871131,Debit,16488.15,UPI,Success,2026-11-07 19:18:46.871131,2026-11-08 19:18:46.871131
303,60364,2024-07-04,Debit,27655.25,NetBanking,Failed,2024-07-04,2024-07-05
304,6611,2025-07-17,Debit,31241.27,UPI,Success,2025-07-17,2025-07-18
305,35406,2025-10-21,Debit,9558.08,ATM,Success,2025-10-21,2025-10-22
306,25970,2024-05-23,Credit,31415.4,NetBanking,Success,2024-05-23,2024-05-24
307,48392,2026-03-17 19:18:46.871131,Credit,1644.94,ATM,Success,2026-03-17 19:18:46.871131,2026-03-18 19:18:46.871131
308,39194,2024-10-26,Credit,-100.0,UPI,Success,2024-10-26,2024-10-27
309,40009,2024-06-16,Debit,48357.61,UPI,Failed,2024-06-16,2024-06-17
310,17941,2025-03-01,Credit,7937.9,NetBanking,Failed,2025-03-01,2025-03-02
311,48374,2026-01-02,Credit,20635.65,ATM,Failed,2026-01-02,2026-01-03
312,60601,2024-10-03,Credit,27468.49,ATM,Failed,2024-10-03,2024-10-04
313,41223,2024-04-10,Debit,12608.18,ATM,Success,2024-04-10,2024-04-11
314,68036,2025-10-09,Credit,-100.0,UPI,Failed,2025-10-09,2025-10-10
315,5257,2026-02-14,Credit,-100.0,ATM,Success,2026-02-14,2026-02-15
316,33482,2025-10-05,Credit,-100.0,NetBanking,Failed,2025-10-05,2025-10-06
317,16266,2025-05-26,Debit,0.0,UPI,Success,2025-05-26,2025-05-27
318,32596,2024-12-04,Debit,8587.44,NetBanking,Failed,2024-12-04,2024-12-05
319,26242,2025-02-11,Debit,28632.9,ATM,Success,2025-02-11,2025-02-12
320,49795,2025-03-17,Credit,19228.72,NetBanking,Failed,2025-03-17,2025-03-18
321,36256,2025-08-16,Credit,293.83,NetBanking,Failed,2025-08-16,2025-08-17
322,5840,2024-04-22,Debit,15409.46,UPI,Success,2024-04-22,2024-04-23
323,67952,2026-03-08 19:18:46.871131,Credit,-100.0,ATM,Success,2026-03-08 19:18:46.871131,2026-03-09 19:18:46.871131
324,25883,2026-10-05 19:18:46.871131,Debit,6955.39,UPI,Failed,2026-10-05 19:18:46.871131,2026-10-06 19:18:46.871131
325,19187,2024-09-20,Credit,0.0,ATM,Failed,2024-09-20,2024-09-21
326,34790,2025-09-19,Debit,13626.44,ATM,Failed,2025-09-19,2025-09-20
327,60158,2024-08-30,Credit,7566.75,NetBanking,Success,2024-08-30,2024-08-31
328,27701,2025-01-21,Credit,1348.14,NetBanking,Failed,2025-01-21,2025-01-22
329,53665,2026-10-07 19:18:46.871131,Credit,43855.19,UPI,Failed,2026-10-07 19:18:46.871131,2026-10-08 19:18:46.871131
330,65442,2025-04-16,Debit,40721.24,NetBanking,Failed,2025-04-16,2025-04-17
331,69506,2026-08-16 19:18:46.871131,Credit,39093.36,NetBanking,Failed,2026-08-16 19:18:46.871131,2026-08-17 19:18:46.871131
332,57495,2024-12-16,Credit,-100.0,ATM,Failed,2024-12-16,2024-12-17
333,32563,2025-10-06,Debit,35428.2,NetBanking,Success,2025-10-06,2025-10-07
334,31207,2026-06-28 19:18:46.871131,Credit,4075.81,NetBanking,Success,2026-06-28 19:18:46.871131,2026-06-29 19:18:46.871131
335,53453,2024-04-27,Debit,0.0,ATM,Success,2024-04-27,2024-04-28
336,57247,2024-09-22,Credit,45464.26,NetBanking,Failed,2024-09-22,2024-09-23
337,39580,2024-09-30,Credit,16358.52,ATM,Success,2024-09-30,2024-10-01
338,44684,2026-10-22 19:18:46.871131,Credit,28025.52,NetBanking,Success,2026-10-22 19:18:46.871131,2026-10-23 19:18:46.871131
339,2589,2025-02-21,Debit,27880.45,ATM,Failed,2025-02-21,2025-02-22
340,1231,2027-03-01 19:18:46.871131,Credit,-100.0,NetBanking,Success,2027-03-01 19:18:46.871131,2027-03-02 19:18:46.871131
341,4630,2025-12-06,Debit,14791.22,ATM,Success,2025-12-06,2025-12-07
342,1265,2025-12-29,Debit,13992.06,ATM,Failed,2025-12-29,2025-12-30
343,27930,2025-07-31,Credit,40305.18,UPI,Success,2025-07-31,2025-08-01
344,1762,2026-01-19,Credit,42023.52,NetBanking,Success,2026-01-19,2026-01-20
345,7344,2024-10-20,Credit,13354.1,NetBanking,Failed,2024-10-20,2024-10-21
346,22303,2025-12-13,Debit,23048.62,ATM,Success,2025-12-13,2025-12-14
347,18556,2025-05-13,Debit,46995.88,ATM,Failed,2025-05-13,2025-05-14
348,67290,2025-06-05,Debit,48731.4,ATM,Failed,2025-06-05,2025-06-06
349,43807,2025-04-26,Credit,-100.0,UPI,Failed,2025-04-26,2025-04-27
350,14895,2024-07-25,Credit,20916.2,UPI,Success,2024-07-25,2024-07-26
351,29581,2024-10-16,Debit,15071.42,ATM,Success,2024-10-16,2024-10-17
352,58398,2024-05-26,Debit,36429.38,NetBanking,Failed,2024-05-26,2024-05-27
353,710,2024-03-13,Credit,14441.34,UPI,Failed,2024-03-13,2024-03-14
354,1076,2025-09-17,Debit,12094.9,NetBanking,Success,2025-09-17,2025-09-18
355,18965,2024-08-27,Credit,45778.89,ATM,Success,2024-08-27,2024-08-28
356,36150,2024-04-29,Credit,13855.41,UPI,Failed,2024-04-29,2024-04-30
357,11278,2026-01-09,Debit,-100.0,NetBanking,Failed,2026-01-09,2026-01-10
358,65921,2025-01-29,Credit,19410.23,NetBanking,Success,2025-01-29,2025-01-30
359,42933,2024-07-23,Credit,0.0,ATM,Failed,2024-07-23,2024-07-24
360,3034,2024-07-29,Debit,-100.0,ATM,Success,2024-07-29,2024-07-30
361,31975,2024-04-14,Debit,43612.48,NetBanking,Failed,2024-04-14,2024-04-15
362,56210,2025-10-18,Debit,0.0,ATM,Success,2025-10-18,2025-10-19
363,31116,2025-05-14,Credit,29137.24,NetBanking,Failed,2025-05-14,2025-05-15
364,54406,2027-06-27 19:18:46.871131,Credit,49261.44,UPI,Failed,2027-06-27 19:18:46.871131,2027-06-28 19:18:46.871131
365,26552,2025-10-06,Debit,21809.61,NetBanking,Failed,2025-10-06,2025-10-07
366,9536,2027-01-30 19:18:46.871131,Credit,-100.0,UPI,Failed,2027-01-30 19:18:46.871131,2027-01-31 19:18:46.871131
367,33794,2024-12-24,Credit,0.0,UPI,Failed,2024-12-24,2024-12-25
368,21094,2025-03-15,Credit,-100.0,UPI,Success,2025-03-15,2025-03-16
369,44932,2026-01-03,Debit,15631.67,ATM,Failed,2026-01-03,2026-01-04
370,13632,2025-05-07,Credit,41295.42,NetBanking,Failed,2025-05-07,2025-05-08
371,11546,2026-02-04,Credit,-100.0,ATM,Failed,2026-02-04,2026-02-05
372,22378,2024-12-14,Debit,6227.28,NetBanking,Success,2024-12-14,2024-12-15
373,15893,2024-03-07,Credit,3116.34,UPI,Failed,2024-03-07,2024-03-08
374,26157,2026-01-21,Debit,44480.69,NetBanking,Failed,2026-01-21,2026-01-22
375,31466,2024-05-05,Debit,42139.95,UPI,Failed,2024-05-05,2024-05-06
376,34797,2025-06-28,Debit,0.0,ATM,Success,2025-06-28,2025-06-29
377,65715,2024-05-01,Debit,42934.11,NetBanking,Success,2024-05-01,2024-05-02
378,61902,2024-08-27,Debit,14975.94,UPI,Failed,2024-08-27,2024-08-28
379,18511,2026-01-24,Credit,43468.36,ATM,Failed,2026-01-24,2026-01-25
380,54474,2027-05-02 19:18:46.871131,Credit,48217.42,ATM,Success,2027-05-02 19:18:46.871131,2027-05-03 19:18:46.871131
381,47356,2024-09-30,Credit,23345.41,NetBanking,Success,2024-09-30,2024-10-01
382,65238,2025-11-17,Credit,41004.92,UPI,Failed,2025-11-17,2025-11-18
383,41027,2025-09-15,Credit,-100.0,ATM,Success,2025-09-15,2025-09-16
384,26911,2026-08-16 19:18:46.871131,Credit,-100.0,UPI,Failed,2026-08-16 19:18:46.871131,2026-08-17 19:18:46.871131
385,43563,2024-05-07,Credit,34466.15,UPI,Success,2024-05-07,2024-05-08
386,49165,2024-10-10,Debit,43590.59,NetBanking,Failed,2024-10-10,2024-10-11
387,23073,2025-03-16,Credit,27900.61,NetBanking,Failed,2025-03-16,2025-03-17
388,51133,2024-11-18,Debit,37232.21,ATM,Failed,2024-11-18,2024-11-19
389,14943,2025-12-28,Debit,0.0,UPI,Success,2025-12-28,2025-12-29
390,12768,2024-09-04,Debit,20041.91,ATM,Success,2024-09-04,2024-09-05
391,30505,2024-03-01,Debit,45698.11,ATM,Failed,2024-03-01,2024-03-02
392,6413,2026-02-28 19:18:46.871131,Debit,39699.72,UPI,Failed,2026-02-28 19:18:46.871131,2026-03-01 19:18:46.871131
393,21869,2025-01-10,Debit,44281.43,ATM,Failed,2025-01-10,2025-01-11
394,65424,2024-05-01,Credit,0.0,NetBanking,Success,2024-05-01,2024-05-02
395,66265,2025-12-01,Credit,-100.0,ATM,Failed,2025-12-01,2025-12-02
396,11291,2025-09-26,Debit,7522.39,NetBanking,Failed,2025-09-26,2025-09-27
397,23645,2024-11-23,Debit,43227.65,NetBanking,Success,2024-11-23,2024-11-24
398,66743,2024-03-20,Credit,46985.41,NetBanking,Success,2024-03-20,2024-03-21
399,16054,2024-03-13,Debit,20235.73,NetBanking,Failed,2024-03-13,2024-03-14
400,28285,2026-11-26 19:18:46.871131,Credit,442.04,ATM,Success,2026-11-26 19:18:46.871131,2026-11-27 19:18:46.871131
401,5888,2025-03-03,Debit,18703.6,NetBanking,Failed,2025-03-03,2025-03-04
402,8085,2025-06-09,Credit,-100.0,UPI,Failed,2025-06-09,2025-06-10
403,38755,2025-05-21,Debit,0.0,ATM,Success,2025-05-21,2025-05-22
404,54934,2025-03-14,Debit,48835.82,NetBanking,Failed,2025-03-14,2025-03-15
405,21756,2025-12-08,Credit,0.0,ATM,Success,2025-12-08,2025-12-09
406,33646,2025-05-22,Credit,42905.67,ATM,Success,2025-05-22,2025-05-23
407,46841,2024-05-25,Credit,0.0,ATM,Success,2024-05-25,2024-05-26
408,68565,2024-03-30,Debit,40851.33,UPI,Failed,2024-03-30,2024-03-31
409,57839,2024-06-30,Credit,0.0,NetBanking,Success,2024-06-30,2024-07-01
410,53690,2024-11-27,Debit,3491.66,UPI,Failed,2024-11-27,2024-11-28
411,66047,2025-04-28,Credit,-100.0,ATM,Success,2025-04-28,2025-04-29
412,57324,2026-09-24 19:18:46.871131,Debit,1725.94,ATM,Failed,2026-09-24 19:18:46.871131,2026-09-25 19:18:46.871131
413,35790,2025-03-30,Credit,18205.3,UPI,Failed,2025-03-30,2025-03-31
414,754,2026-10-15 19:18:46.871131,Debit,40460.25,UPI,Success,2026-10-15 19:18:46.871131,2026-10-16 19:18:46.871131
415,51571,2024-10-28,Credit,18214.75,NetBanking,Failed,2024-10-28,2024-10-29
416,62798,2025-11-02,Debit,12648.03,NetBanking,Failed,2025-11-02,2025-11-03
417,13753,2024-07-25,Credit,18976.08,ATM,Success,2024-07-25,2024-07-26
418,32813,2024-12-14,Debit,18577.78,UPI,Failed,2024-12-14,2024-12-15
419,5470,2025-06-18,Credit,37291.65,UPI,Failed,2025-06-18,2025-06-19
420,14791,2024-10-20,Debit,15762.25,NetBanking,Failed,2024-10-20,2024-10-21
421,60332,2025-06-29,Debit,19387.97,NetBanking,Failed,2025-06-29,2025-06-30
422,33986,2025-10-04,Debit,23023.22,NetBanking,Success,2025-10-04,2025-10-05
423,64465,2026-06-15 19:18:46.871131,Debit,45038.86,UPI,Failed,2026-06-15 19:18:46.871131,2026-06-16 19:18:46.871131
424,61555,2026-11-17 19:18:46.871131,Debit,13801.46,NetBanking,Failed,2026-11-17 19:18:46.871131,2026-11-18 19:18:46.871131
425,33891,2025-09-25,Debit,49011.84,ATM,Success,2025-09-25,2025-09-26
426,52209,2026-09-29 19:18:46.871131,Debit,-100.0,UPI,Failed,2026-09-29 19:18:46.871131,2026-09-30 19:18:46.871131
427,64536,2025-09-21,Debit,26990.77,ATM,Success,2025-09-21,2025-09-22
428,3449,2025-01-29,Debit,5743.57,NetBanking,Failed,2025-01-29,2025-01-30
429,21262,2024-03-15,Credit,18337.65,UPI,Failed,2024-03-15,2024-03-16
430,61687,2025-05-15,Credit,4813.93,UPI,Failed,2025-05-15,2025-05-16
431,29401,2026-04-11 19:18:46.871131,Debit,46587.8,UPI,Failed,2026-04-11 19:18:46.871131,2026-04-12 19:18:46.871131
432,10965,2024-05-09,Credit,30012.41,UPI,Success,2024-05-09,2024-05-10
433,22709,2026-02-13,Debit,15798.34,NetBanking,Failed,2026-02-13,2026-02-14
434,3552,2025-01-30,Credit,43579.28,ATM,Success,2025-01-30,2025-01-31
435,48204,2024-06-22,Credit,47768.7,UPI,Failed,2024-06-22,2024-06-23
436,45637,2024-11-14,Credit,28337.1,NetBanking,Failed,2024-11-14,2024-11-15
437,50953,2024-11-06,Debit,42711.72,UPI,Failed,2024-11-06,2024-11-07
438,50527,2024-11-08,Debit,8653.28,NetBanking,Success,2024-11-08,2024-11-09
439,37499,2024-03-30,Debit,17601.06,UPI,Failed,2024-03-30,2024-03-31
440,50097,2025-08-11,Credit,-100.0,ATM,Success,2025-08-11,2025-08-12
441,62770,2026-01-26,Debit,32942.31,NetBanking,Success,2026-01-26,2026-01-27
442,36143,2025-04-29,Debit,2870.2,ATM,Failed,2025-04-29,2025-04-30
443,43001,2025-03-10,Credit,20637.87,NetBanking,Failed,2025-03-10,2025-03-11
444,34043,2024-02-26,Credit,40460.08,ATM,Success,2024-02-26,2024-02-27
445,52329,2024-08-12,Credit,-100.0,ATM,Success,2024-08-12,2024-08-13
446,40047,2026-11-22 19:18:46.871131,Debit,0.0,ATM,Failed,2026-11-22 19:18:46.871131,2026-11-23 19:18:46.871131
447,43272,2024-11-13,Credit,-100.0,NetBanking,Success,2024-11-13,2024-11-14
448,67019,2025-01-03,Debit,2692.74,NetBanking,Failed,2025-01-03,2025-01-04
449,4337,2026-06-25 19:18:46.871131,Credit,28124.98,ATM,Success,2026-06-25 19:18:46.871131,2026-06-26 19:18:46.871131
450,21479,2024-07-09,Debit,9942.89,NetBanking,Failed,2024-07-09,2024-07-10
451,32806,2024-04-01,Debit,0.0,UPI,Success,2024-04-01,2024-04-02
452,17836,2026-11-27 19:18:46.871131,Credit,33676.91,NetBanking,Success,2026-11-27 19:18:46.871131,2026-11-28 19:18:46.871131
453,50059,2025-03-24,Credit,26793.02,UPI,Failed,2025-03-24,2025-03-25
454,22204,2026-07-01 19:18:46.871131,Credit,8847.92,ATM,Success,2026-07-01 19:18:46.871131,2026-07-02 19:18:46.871131
455,66226,2025-05-01,Debit,30114.08,UPI,Success,2025-05-01,2025-05-02
456,8656,2026-10-15 19:18:46.871131,Credit,18805.07,UPI,Failed,2026-10-15 19:18:46.871131,2026-10-16 19:18:46.871131
457,58215,2024-10-31,Credit,44709.64,ATM,Success,2024-10-31,2024-11-01
458,34058,2025-12-09,Debit,29908.52,NetBanking,Failed,2025-12-09,2025-12-10
459,57778,2026-01-26,Debit,38432.56,ATM,Failed,2026-01-26,2026-01-27
460,31852,2024-12-05,Credit,-100.0,NetBanking,Failed,2024-12-05,2024-12-06
461,48285,2025-10-18,Credit,-100.0,UPI,Success,2025-10-18,2025-10-19
462,47851,2025-08-02,Credit,23485.54,UPI,Failed,2025-08-02,2025-08-03
463,65488,2024-10-16,Debit,11516.34,UPI,Failed,2024-10-16,2024-10-17
464,24895,2024-08-08,Credit,13144.31,ATM,Success,2024-08-08,2024-08-09
465,61837,2026-04-10 19:18:46.871131,Debit,8337.78,UPI,Success,2026-04-10 19:18:46.871131,2026-04-11 19:18:46.871131
466,58747,2024-04-27,Credit,38740.41,ATM,Failed,2024-04-27,2024-04-28
467,2122,2024-08-23,Credit,22293.12,UPI,Success,2024-08-23,2024-08-24
468,48619,2025-07-16,Credit,35679.17,ATM,Success,2025-07-16,2025-07-17
469,67478,2024-09-25,Debit,38876.58,NetBanking,Success,2024-09-25,2024-09-26
470,63731,2024-04-01,Credit,41045.03,ATM,Success,2024-04-01,2024-04-02
471,42909,2026-02-04,Debit,17133.36,ATM,Success,2026-02-04,2026-02-05
472,21637,2025-03-18,Credit,44117.08,ATM,Failed,2025-03-18,2025-03-19
473,39398,2025-05-14,Credit,2184.69,ATM,Success,2025-05-14,2025-05-15
474,44271,2025-03-15,Debit,20009.97,UPI,Failed,2025-03-15,2025-03-16
475,56497,2025-03-08,Credit,20712.99,NetBanking,Success,2025-03-08,2025-03-09
476,57621,2027-04-19 19:18:46.871131,Debit,9803.33,ATM,Success,2027-04-19 19:18:46.871131,2027-04-20 19:18:46.871131
477,15225,2025-01-07,Credit,30145.61,UPI,Success,2025-01-07,2025-01-08
478,35711,2024-06-13,Debit,24139.13,NetBanking,Success,2024-06-13,2024-06-14
479,25134,2024-12-28,Credit,20528.28,NetBanking,Failed,2024-12-28,2024-12-29
480,27381,2024-12-08,Debit,29576.08,ATM,Failed,2024-12-08,2024-12-09
481,59472,2026-12-17 19:18:46.871131,Credit,48164.91,ATM,Failed,2026-12-17 19:18:46.871131,2026-12-18 19:18:46.871131
482,44470,2025-08-15,Credit,11881.89,ATM,Success,2025-08-15,2025-08-16
483,6237,2025-04-25,Debit,16368.76,UPI,Failed,2025-04-25,2025-04-26
484,32369,2026-02-04,Debit,49112.24,NetBanking,Failed,2026-02-04,2026-02-05
485,66036,2024-09-22,Credit,3692.71,UPI,Failed,2024-09-22,2024-09-23
486,63262,2024-11-10,Debit,44638.27,UPI,Failed,2024-11-10,2024-11-11
487,66493,2025-06-19,Credit,10997.25,ATM,Failed,2025-06-19,2025-06-20
488,12983,2025-12-12,Debit,24826.22,UPI,Success,2025-12-12,2025-12-13
489,40456,2024-07-25,Credit,0.0,NetBanking,Failed,2024-07-25,2024-07-26
490,45260,2024-10-09,Credit,-100.0,NetBanking,Success,2024-10-09,2024-10-10
491,27178,2025-03-09,Credit,43042.85,ATM,Failed,2025-03-09,2025-03-10
492,47022,2025-04-22,Credit,29530.46,NetBanking,Failed,2025-04-22,2025-04-23
493,8369,2025-11-07,Credit,40832.44,NetBanking,Success,2025-11-07,2025-11-08
494,41100,2025-10-13,Debit,26937.42,ATM,Success,2025-10-13,2025-10-14
495,46524,2025-02-22,Debit,15600.83,UPI,Success,2025-02-22,2025-02-23
496,50516,2024-05-07,Credit,30996.18,ATM,Success,2024-05-07,2024-05-08
497,36262,2024-03-17,Credit,0.0,NetBanking,Success,2024-03-17,2024-03-18
498,67655,2026-02-03,Credit,32078.27,UPI,Success,2026-02-03,2026-02-04
499,30063,2026-01-24,Debit,573.79,NetBanking,Success,2026-01-24,2026-01-25
500,69187,2026-01-08,Debit,36286.55,UPI,Success,2026-01-08,2026-01-09
501,21866,2024-05-23,Debit,45201.21,ATM,Failed,2024-05-23,2024-05-24
502,57450,2024-10-13,Debit,21344.15,NetBanking,Failed,2024-10-13,2024-10-14
503,56489,2024-11-18,Credit,8360.68,ATM,Failed,2024-11-18,2024-11-19
504,55732,2024-03-01,Debit,1130.05,UPI,Success,2024-03-01,2024-03-02
505,6443,2025-03-03,Debit,22268.66,UPI,Failed,2025-03-03,2025-03-04
506,30841,2024-10-14,Credit,0.0,UPI,Failed,2024-10-14,2024-10-15
507,20216,2027-06-25 19:18:46.871131,Credit,31168.01,NetBanking,Success,2027-06-25 19:18:46.871131,2027-06-26 19:18:46.871131
508,14369,2024-06-16,Debit,0.0,ATM,Failed,2024-06-16,2024-06-17
509,58288,2027-06-14 19:18:46.871131,Credit,25361.81,UPI,Success,2027-06-14 19:18:46.871131,2027-06-15 19:18:46.871131
510,27037,2024-12-03,Debit,-100.0,ATM,Failed,2024-12-03,2024-12-04
511,38889,2025-08-22,Credit,30176.13,UPI,Success,2025-08-22,2025-08-23
512,47365,2024-07-27,Credit,0.0,UPI,Failed,2024-07-27,2024-07-28
513,9172,2025-06-19,Debit,0.0,ATM,Failed,2025-06-19,2025-06-20
514,61148,2027-05-10 19:18:46.871131,Debit,41781.76,UPI,Failed,2027-05-10 19:18:46.871131,2027-05-11 19:18:46.871131
515,60439,2024-04-09,Debit,13069.75,ATM,Success,2024-04-09,2024-04-10
516,7874,2024-06-07,Debit,6169.43,UPI,Success,2024-06-07,2024-06-08
517,37778,2024-03-25,Credit,40207.69,ATM,Failed,2024-03-25,2024-03-26
518,27557,2024-10-24,Debit,16808.26,ATM,Failed,2024-10-24,2024-10-25
519,7406,2025-05-28,Credit,0.0,ATM,Success,2025-05-28,2025-05-29
520,47526,2024-11-30,Credit,0.0,ATM,Failed,2024-11-30,2024-12-01
521,20939,2026-11-08 19:18:46.871131,Debit,38880.9,UPI,Success,2026-11-08 19:18:46.871131,2026-11-09 19:18:46.871131
522,56600,2025-05-13,Credit,27928.57,ATM,Failed,2025-05-13,2025-05-14
523,9365,2026-05-02 19:18:46.871131,Credit,36311.87,UPI,Failed,2026-05-02 19:18:46.871131,2026-05-03 19:18:46.871131
524,47933,2024-07-26,Credit,42232.71,UPI,Failed,2024-07-26,2024-07-27
525,602,2025-11-15,Credit,7972.26,UPI,Failed,2025-11-15,2025-11-16
526,5138,2025-08-14,Debit,19995.58,NetBanking,Failed,2025-08-14,2025-08-15
527,44431,2024-07-24,Credit,29220.4,UPI,Failed,2024-07-24,2024-07-25
528,9275,2026-05-21 19:18:46.871131,Debit,4308.12,ATM,Failed,2026-05-21 19:18:46.871131,2026-05-22 19:18:46.871131
529,8653,2026-01-15,Credit,24571.11,UPI,Failed,2026-01-15,2026-01-16
530,40172,2025-04-15,Credit,47816.12,UPI,Failed,2025-04-15,2025-04-16
531,43211,2027-06-01 19:18:46.871131,Debit,-100.0,UPI,Failed,2027-06-01 19:18:46.871131,2027-06-02 19:18:46.871131
532,38268,2024-05-25,Debit,16669.39,NetBanking,Failed,2024-05-25,2024-05-26
533,32309,2025-03-06,Debit,27142.8,NetBanking,Failed,2025-03-06,2025-03-07
534,9794,2026-06-11 19:18:46.871131,Credit,11340.91,NetBanking,Success,2026-06-11 19:18:46.871131,2026-06-12 19:18:46.871131
535,64205,2025-12-17,Credit,35475.64,NetBanking,Success,2025-12-17,2025-12-18
536,18516,2026-10-26 19:18:46.871131,Debit,11299.1,NetBanking,Success,2026-10-26 19:18:46.871131,2026-10-27 19:18:46.871131
537,42063,2027-03-16 19:18:46.871131,Debit,44360.6,NetBanking,Failed,2027-03-16 19:18:46.871131,2027-03-17 19:18:46.871131
538,33377,2024-05-29,Credit,36109.9,UPI,Success,2024-05-29,2024-05-30
539,2046,2025-04-27,Debit,40641.85,ATM,Success,2025-04-27,2025-04-28
540,45146,2025-05-10,Debit,22678.32,ATM,Success,2025-05-10,2025-05-11
541,29593,2024-12-30,Credit,5354.43,UPI,Failed,2024-12-30,2024-12-31
542,17600,2025-08-04,Debit,46783.38,NetBanking,Failed,2025-08-04,2025-08-05
543,62773,2026-05-06 19:18:46.871131,Debit,35739.72,ATM,Success,2026-05-06 19:18:46.871131,2026-05-07 19:18:46.871131
544,44065,2026-11-28 19:18:46.871131,Credit,-100.0,NetBanking,Success,2026-11-28 19:18:46.871131,2026-11-29 19:18:46.871131
545,39325,2025-12-24,Credit,-100.0,UPI,Success,2025-12-24,2025-12-25
546,22221,2026-08-25 19:18:46.871131,Debit,35799.13,UPI,Failed,2026-08-25 19:18:46.871131,2026-08-26 19:18:46.871131
547,44340,2024-09-30,Debit,42277.61,NetBanking,Success,2024-09-30,2024-10-01
548,12919,2024-06-10,Debit,9724.12,NetBanking,Failed,2024-06-10,2024-06-11
549,3938,2027-04-10 19:18:46.871131,Debit,1032.88,UPI,Success,2027-04-10 19:18:46.871131,2027-04-11 19:18:46.871131
550,35489,2025-11-28,Debit,20058.24,NetBanking,Success,2025-11-28,2025-11-29
551,61810,2026-02-06,Credit,14024.38,NetBanking,Failed,2026-02-06,2026-02-07
552,17561,2024-07-13,Credit,29921.13,ATM,Success,2024-07-13,2024-07-14
553,9917,2025-10-07,Debit,0.0,NetBanking,Failed,2025-10-07,2025-10-08
554,63941,2026-02-25 19:18:46.871131,Credit,43238.59,UPI,Failed,2026-02-25 19:18:46.871131,2026-02-26 19:18:46.871131
555,4557,2026-04-28 19:18:46.871131,Credit,0.0,UPI,Success,2026-04-28 19:18:46.871131,2026-04-29 19:18:46.871131
556,18891,2024-11-19,Credit,5465.63,ATM,Failed,2024-11-19,2024-11-20
557,63522,2024-08-10,Credit,17618.95,NetBanking,Success,2024-08-10,2024-08-11
558,43594,2025-11-26,Debit,0.0,NetBanking,Success,2025-11-26,2025-11-27
559,56428,2027-06-02 19:18:46.871131,Credit,21724.13,ATM,Success,2027-06-02 19:18:46.871131,2027-06-03 19:18:46.871131
560,69545,2024-10-06,Debit,44455.59,UPI,Failed,2024-10-06,2024-10-07
561,30502,2024-06-03,Credit,7630.82,NetBanking,Failed,2024-06-03,2024-06-04
562,27876,2027-06-23 19:18:46.871131,Debit,32353.32,NetBanking,Success,2027-06-23 19:18:46.871131,2027-06-24 19:18:46.871131
563,58901,2026-05-26 19:18:46.871131,Debit,9824.29,UPI,Success,2026-05-26 19:18:46.871131,2026-05-27 19:18:46.871131
564,25958,2024-03-24,Credit,36045.29,ATM,Success,2024-03-24,2024-03-25
